title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
2 room apartment,Turkey,"Central Anatolia Region, Turkey",2023,9,7,3,2,1,120.0,75.0,274993.0,https://realting.com/uploads/bigSlider/2da/e309745a0673faf1726acf3e305ba.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751244
1 room apartment,Turkey,Turkey,2023,,4,2,1,1,70.0,75.0,321900.0,https://realting.com/uploads/bigSlider/ae4/35080edeb3a33.webp,https://realting.com/property-for-sale/turkey/partners-global/809523
5 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,5,2,1,185.0,75.0,291043.0,https://realting.com/uploads/bigSlider/2d4/556564daab507.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542315
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,120.0,75.0,227013.0,https://realting.com/uploads/bigSlider/c46/099e4593c3ccf.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542114
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2020,4,4,3,2,1,93.0,75.0,248071.0,https://realting.com/uploads/bigSlider/638/7b098678a9e27.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1584787
2 room apartment,Montenegro,Montenegro,2023,,4,3,2,1,79.0,75.0,211951.0,https://realting.com/uploads/bigSlider/539/1442b3bd7308f.webp,https://realting.com/property-for-sale/montenegro/tradegoria/125171
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,3,2,1,75.0,75.0,178330.0,https://realting.com/uploads/bigSlider/174/8dcaf162c6497.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538355
apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,,4,3,2,1,62.0,75.0,188691.0,https://realting.com/uploads/bigSlider/072/01c81e70153bf01251ffbbad3d195.webp,https://realting.com/property-for-sale/montenegro/dream-estates-montenegro/1271694
2 room apartment,Montenegro,"Kotor Municipality, Montenegro",2023,,4,3,2,2,89.0,75.0,286623.0,https://realting.com/uploads/bigSlider/e59/cbc4c0ec8cc93.webp,https://realting.com/property-for-sale/montenegro/3-brd-consulting-doo/282553
4 room apartment,Montenegro,"Bar Municipality, Montenegro",2023,,4,4,2,1,196.0,75.0,315209.0,https://realting.com/uploads/bigSlider/a74/2bbb841e1a933.webp,https://realting.com/property-for-sale/montenegro/westhill-property-d-o-o/1532002
1 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2015,,4,3,1,1,79.0,75.0,249993.0,https://realting.com/uploads/bigSlider/a77/946b2b01b1a27.webp,https://realting.com/property-for-sale/montenegro/md-realty/289170
3 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,6,5,4,3,2,101.0,75.0,286881.0,https://realting.com/uploads/bigSlider/7a2/c84aab32c8e57.webp,https://realting.com/property-for-sale/montenegro/red-feniks-montenegro/1297433
1 room studio apartment,Uzbekistan,"Shaykhontohur Tumani, Uzbekistan",2024,7,4,1,2,1,43.0,75.0,92767.0,https://realting.com/uploads/bigSlider/422/f3b9757ec65f906c18dfb7e0b7ce5.webp,https://realting.com/uzbekistan/property/1719905
2 room apartment,Montenegro,"Kotor Municipality, Montenegro",2023,,4,3,2,1,76.0,75.0,244559.0,https://realting.com/uploads/bigSlider/a7a/1a77abc39868fd3f3b3d12aa96d9f.webp,https://realting.com/property-for-sale/montenegro/md-realty/297549
2 room apartment,Uzbekistan,Uzbekistan,2023,8,4,2,2,2,70.0,75.0,115000.0,https://realting.com/uploads/bigSlider/795/7d1d51cae5d62e8983d35891c9ba9.webp,https://realting.com/uzbekistan/property/1755744
1 room apartment,Uzbekistan,"Chilanzar District, Uzbekistan",2023,9,5,2,1,1,65.0,75.0,120000.0,https://realting.com/uploads/bigSlider/afe/ef07c195c8169e6c3c6e2c548ba56.webp,https://realting.com/uzbekistan/property/1757181
2 room apartment,Turkey,"Alanya, Turkey",2014,9,8,1,2,2,130.0,75.0,294511.0,https://realting.com/uploads/bigSlider/2d2/2432d1d7ec0a1b88412b5badead02.webp,https://realting.com/property-for-sale/turkey/redtower-property/1747962
2 room apartment,Turkey,"Marmara Region, Turkey",2024,12,4,3,2,1,114.0,75.0,253254.0,https://realting.com/uploads/bigSlider/68f/330b0edc9a05762a1e2e15ba502e5.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751196
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,3,3,2,1,97.0,75.0,244559.0,https://realting.com/uploads/bigSlider/132/7f127af94122a6e7b816fbd492c2d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685141
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,6,6,2,2,1,70.0,75.0,227013.0,https://realting.com/uploads/bigSlider/46c/b8cd9e121553b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1552325
2 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2015,,4,3,2,1,76.0,75.0,183691.0,https://realting.com/uploads/bigSlider/8b6/bea137b88db63584608fc7d3c5154.webp,https://realting.com/property-for-sale/montenegro/md-realty/1233353
2 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,,5,3,2,1,73.0,75.0,295310.0,https://realting.com/uploads/bigSlider/8c2/a374c003d70e73505085e4cd5be28.webp,https://realting.com/property-for-sale/montenegro/galeo-d-o-o/1522975
2 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,,6,3,2,1,84.0,75.0,322605.0,https://realting.com/uploads/bigSlider/48d/ef616c36c2d81.webp,https://realting.com/property-for-sale/montenegro/red-feniks-montenegro/1507445
2 room apartment,Uzbekistan,"Shaykhontohur Tumani, Uzbekistan",2023,12,6,3,2,2,81.0,75.0,86631.0,https://realting.com/uploads/bigSlider/e0e/7548247c3808f694ef69a96767591.webp,https://realting.com/uzbekistan/property/1760350
3 room apartment,Montenegro,Montenegro,2023,,4,3,3,1,103.0,75.0,260863.0,https://realting.com/uploads/bigSlider/4f6/abd67ba4e8d3ddeb12a698e70dd4c.webp,https://realting.com/property-for-sale/montenegro/tradegoria/1676573
1 room apartment,Uzbekistan,"Yashnabad District, Uzbekistan",2023,16,11,2,1,1,62.0,75.0,84158.0,https://realting.com/uploads/bigSlider/777/ca9de5fd7cf6e84df2ba0b586f90f.webp,https://realting.com/uzbekistan/property/1760165
apartment,Uzbekistan,"Yashnabad District, Uzbekistan",2023,6,1,3,2,1,54.0,75.0,111844.0,https://realting.com/uploads/bigSlider/597/c76facaa6a1d25dcc1566245a800d.webp,https://realting.com/uzbekistan/property/1759237
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,4,2,1,111.0,75.0,275168.0,https://realting.com/uploads/bigSlider/540/cfa4c5e919567.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540352
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,79.0,75.0,238655.0,https://realting.com/uploads/bigSlider/e39/1e60a6acc9473.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538151
2 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,97.0,75.0,235863.0,https://realting.com/uploads/bigSlider/422/eb5976524b553f68cb342b76446f8.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634315
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,8,2,2,2,1,50.0,75.0,235082.0,https://realting.com/uploads/bigSlider/167/c7f899093d191.webp,https://realting.com/property-for-sale/turkey/zera-homes/1526835
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,110.0,75.0,206376.0,https://realting.com/uploads/bigSlider/5cf/3837c12cc8da1.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542225
2 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,,4,3,2,1,75.0,75.0,187495.0,https://realting.com/uploads/bigSlider/c1a/c19470b3be4d3.webp,https://realting.com/property-for-sale/montenegro/md-realty/289284
2 room apartment,Montenegro,Montenegro,2023,,4,3,2,1,60.0,75.0,183821.0,https://realting.com/uploads/bigSlider/64e/6840a3946f3f9.webp,https://realting.com/property-for-sale/montenegro/tradegoria/527636
3 room apartment,Montenegro,Montenegro,2023,,7,3,2,1,78.0,75.0,327546.0,https://realting.com/uploads/bigSlider/42d/5292dc2583f4f.webp,https://realting.com/property-for-sale/montenegro/ms-invest/1002297
4 room apartment,Montenegro,"Podgorica Capital City, Montenegro",2023,,5,3,4,2,111.0,75.0,270727.0,https://realting.com/uploads/bigSlider/b9e/8b09282aaa6d7.webp,https://realting.com/property-for-sale/montenegro/athos/852243
2 room apartment,Uzbekistan,"Olmazor district, Uzbekistan",2023,15,12,3,2,2,81.0,75.0,85603.0,https://realting.com/uploads/bigSlider/2ae/d374f489c2ab35d78e23a8c036c7a.webp,https://realting.com/uzbekistan/property/1760295
1 room apartment,Montenegro,Montenegro,2023,,4,3,1,1,74.0,75.0,265428.0,https://realting.com/uploads/bigSlider/443/d7a81965b23b5.webp,https://realting.com/property-for-sale/montenegro/tradegoria/407612
3 room apartment,Uzbekistan,"Shaykhontohur Tumani, Uzbekistan",2023,16,10,3,2,1,92.0,75.0,117369.0,https://realting.com/uploads/bigSlider/743/4b4fc6bc9e06882c4d18c8544f68c.webp,https://realting.com/uzbekistan/property/1760416
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2017,,1,2,2,1,65.0,75.0,271732.0,https://realting.com/uploads/bigSlider/c9f/eb6f76f038d4fa1a540dad96788fd.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1711425
multilevel apartments 2 bedrooms,Turkey,"Mediterranean Region, Alanya, Turkey",2015,4,1,1,2,2,130.0,75.0,288793.0,https://realting.com/uploads/bigSlider/5ad/a0330898e3a28a3f78302ea6bdb6e.webp,https://realting.com/property-for-sale/turkey/redtower-property/1747957
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,3,2,1,70.0,75.0,234233.0,https://realting.com/uploads/bigSlider/6d3/a155b778d8da28a626c1e061fb7ca.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685200
2 room apartment,Turkey,"Alanya, Turkey",2023,,4,3,2,1,130.0,75.0,245263.0,https://realting.com/uploads/bigSlider/f3c/81c0fe8230737.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1656840
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,2,3,2,1,150.0,75.0,303253.0,https://realting.com/uploads/bigSlider/f28/abd042e4e7d4e2a7ebd62a46ebe76.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685330
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,9,7,3,2,2,110.0,75.0,209234.0,https://realting.com/uploads/bigSlider/132/76b5a381e634c1408847c16cba394.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750755
3 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,,4,3,2,1,94.0,75.0,179343.0,https://realting.com/uploads/bigSlider/b38/c998c6e4c6627.webp,https://realting.com/property-for-sale/montenegro/kvadrat-ril-esteyt-eood/387186
1 room apartment,Montenegro,Montenegro,2023,,4,3,1,1,52.0,75.0,180430.0,https://realting.com/uploads/bigSlider/e3a/5f92b0138abae998c1ca854bd5dbd.webp,https://realting.com/property-for-sale/montenegro/tradegoria/1690321
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,3,2,1,130.0,75.0,209551.0,https://realting.com/uploads/bigSlider/21d/ec9e70c45ba7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541216
1 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,,4,3,1,1,50.0,75.0,266297.0,https://realting.com/uploads/bigSlider/aa5/6b98798665459.webp,https://realting.com/property-for-sale/montenegro/estate-monte-group/1089125
1 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,,4,2,1,1,57.0,75.0,172550.0,https://realting.com/uploads/bigSlider/e18/11e1a1b68e9eb.webp,https://realting.com/property-for-sale/montenegro/es35-com/1567348
2 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,,4,3,2,1,45.0,75.0,352165.0,https://realting.com/uploads/bigSlider/c0f/12059a302ae68a612e1d5f5c67b79.webp,https://realting.com/property-for-sale/montenegro/zuma-real-estate-ltd/1363540
1 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2018,7,2,2,1,1,94.0,75.0,332057.0,https://realting.com/uploads/bigSlider/2d1/9c16093d45bcaf45114a4df29e8a3.webp,https://realting.com/property-for-sale/montenegro/value-one/665533
3 room apartment,Montenegro,"Kotor Municipality, Montenegro",2023,,4,3,3,3,118.0,75.0,271732.0,https://realting.com/uploads/bigSlider/30e/3c91c49f63565.webp,https://realting.com/property-for-sale/montenegro/dream-estates-montenegro/1272122
2 room apartment,Uzbekistan,"Yashnabad District, Uzbekistan",2025,12,2,3,2,1,68.0,75.0,76242.0,https://realting.com/uploads/bigSlider/116/c43275284f2074738e2e6d4498d74.webp,https://realting.com/uzbekistan/property/1759847
2 room apartment,Montenegro,Montenegro,2023,,5,3,2,1,73.0,75.0,304340.0,https://realting.com/uploads/bigSlider/8c2/a374c003d70e73505085e4cd5be28.webp,https://realting.com/property-for-sale/montenegro/mercury-group/1519477
2 room apartment,Uzbekistan,"Tashkent Region, Zangiota Tumani, Uzbekistan",2023,8,3,3,2,2,100.0,75.0,110000.0,https://realting.com/uploads/bigSlider/26e/0d41f18483b033fc64e340a39165c.webp,https://realting.com/uzbekistan/property/1764533
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,3,3,2,1,100.0,75.0,251080.0,https://realting.com/uploads/bigSlider/55c/fdef5c00bafed8c702fa62ddf0a03.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750883
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2024,,6,2,2,1,65.0,75.0,263037.0,https://realting.com/uploads/bigSlider/0e6/29a966ad9669d96e76d83d42133d4.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1504584
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,7,3,2,2,120.0,75.0,316840.0,https://realting.com/uploads/bigSlider/1c4/18c11912931c04c96ad8446c0d567.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1764921
1 room apartment,Turkey,"Marmara Region, Turkey",2023,25,4,1,1,1,47.0,75.0,248435.0,https://realting.com/uploads/bigSlider/120/8e01686fb12d130ad4df79e5f4f37.webp,https://realting.com/property-for-sale/turkey/tranio/1505835
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,96.0,75.0,286406.0,https://realting.com/uploads/bigSlider/740/3d59e91fb5fcbb28b1bd567757859.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721338
2 room apartment,Turkey,"Alanya, Turkey",2024,4,4,3,2,1,82.0,75.0,306000.0,https://realting.com/uploads/bigSlider/975/d332dfad038235ebf8fe558a96dd7.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1689752
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,11,1,3,2,1,82.0,75.0,342439.0,https://realting.com/uploads/bigSlider/1e7/1e18e1e71e00f.webp,https://realting.com/property-for-sale/turkey/zera-homes/1522290
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,3,2,1,97.0,75.0,343960.0,https://realting.com/uploads/bigSlider/f34/8693acd25984d.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537309
2 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,2,2,120.0,75.0,207400.0,https://realting.com/uploads/bigSlider/216/d1f6c38e82c6b.webp,https://realting.com/property-for-sale/turkey/trem-global/1273257
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,98.0,75.0,215212.0,https://realting.com/uploads/bigSlider/040/4356ee1e6afc826c899fb3a45874f.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707175
penthouse 2 bedrooms,Montenegro,"Tivat Municipality, Montenegro",2022,,3,2,2,1,82.0,75.0,275789.0,https://realting.com/uploads/bigSlider/269/ac6324b71d927.webp,https://realting.com/property-for-sale/montenegro/the-developer-catareos-d-o-o/1005992
3 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,,4,3,3,1,179.0,75.0,358686.0,https://realting.com/uploads/bigSlider/fe4/702a2fe2de442e0a447ec229a9751.webp,https://realting.com/property-for-sale/montenegro/estate-monte-group/994669
2 room apartment,Montenegro,Montenegro,2023,,4,3,2,1,74.0,75.0,377165.0,/property-for-sale/montenegro/mercury-group/1743983,https://realting.com/property-for-sale/montenegro/mercury-group/1743983
3 room apartment,Montenegro,Montenegro,2023,,4,3,3,1,105.0,75.0,353252.0,https://realting.com/uploads/bigSlider/2a4/b4ac435a82246fe4675f93de10c35.webp,https://realting.com/property-for-sale/montenegro/mercury-group/1704525
apartment,Montenegro,"Kolašin Municipality, Montenegro",2023,,4,3,2,1,100.0,75.0,380425.0,https://realting.com/uploads/bigSlider/84d/5a8f569cd4339f51dbb2846cee346.webp,https://realting.com/property-for-sale/montenegro/3-brd-consulting-doo/1665353
1 room apartment,Montenegro,Montenegro,2023,5,1,3,1,1,111.0,75.0,342382.0,https://realting.com/uploads/bigSlider/d8b/9f791b431fc29707237cb43a121ca.webp,https://realting.com/property-for-sale/montenegro/mercury-group/1478442
2 room apartment,Uzbekistan,"Yashnabad District, Uzbekistan",2023,8,6,2,2,1,86.0,75.0,100393.0,https://realting.com/uploads/bigSlider/314/2585b414e1beb802d18b011c5eba6.webp,https://realting.com/uzbekistan/property/1762544
2 room apartment,Uzbekistan,"Shayhontohur Tumani, Uzbekistan",2023,7,6,3,2,1,85.0,75.0,100000.0,https://realting.com/uploads/bigSlider/52c/7e523521a948a4c099258fe91560e.webp,https://realting.com/uzbekistan/property/1765082
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2024,4,4,2,1,1,60.0,75.0,260863.0,https://realting.com/uploads/bigSlider/c43/e90b0afbd822dbea9ca3af68b1d85.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751146
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,7,3,2,1,110.0,75.0,236184.0,https://realting.com/uploads/bigSlider/2b5/6c69b2d65393.webp,https://realting.com/property-for-sale/turkey/zera-homes/1509905
3 room apartment,Turkey,"Marmara Region, Cekmekoey Askeri Boelge, Turkey",2023,,4,3,2,1,138.0,75.0,283906.0,https://realting.com/uploads/bigSlider/419/777adbca1b25c3a768c9f13a8aea6.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757988
3 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,3,2,169.0,75.0,284431.0,https://realting.com/uploads/bigSlider/407/68723d9139b8f.webp,https://realting.com/property-for-sale/turkey/trem-global/1272694
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2019,12,4,3,2,1,81.0,75.0,338035.0,https://realting.com/uploads/bigSlider/470/b1cec930356bb.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1752014
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,8,2,4,2,1,150.0,75.0,266463.0,https://realting.com/uploads/bigSlider/666/691de92ac6c23.webp,https://realting.com/property-for-sale/turkey/zera-homes/1594634
apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2025,,4,3,2,1,100.0,75.0,325970.0,https://realting.com/uploads/bigSlider/81c/9805378771dd78e33d783517c5432.webp,https://realting.com/property-for-sale/turkey/stay-property/1687557
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,8,1,3,2,1,57.0,75.0,189776.0,https://realting.com/uploads/bigSlider/676/4868c56dcba83.webp,https://realting.com/property-for-sale/turkey/buta-homes/876264
2 room apartment,Montenegro,"Bar, Bar Municipality, Montenegro",2023,4,4,3,2,2,135.0,75.0,274972.0,https://realting.com/uploads/bigSlider/a9d/3332132cacc97.webp,https://realting.com/property-for-sale/montenegro/red-feniks-montenegro/1297291
3 room apartment,Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",2023,,4,3,2,1,117.0,75.0,241624.0,https://realting.com/uploads/bigSlider/236/85852638fa377.webp,https://realting.com/property-for-sale/montenegro/kvadrat-ril-esteyt-eood/387080
