title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
"4 room apartment 212 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,4.0,,212 m²,,1967340.0,https://realting.com/uploads/bigSlider/fe6/45e2ddcb36985eb14f4bffb0f0eed.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633884
"4 room apartment 237 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2019.0,20.0,,5.0,4.0,2.0,237 m²,165 m²,2505369.0,https://realting.com/uploads/bigSlider/34f/122e5a40eaafd68baf4c07780e11e.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1732156
"5 room apartment 235 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2023.0,,,5.0,,1.0,235 m²,,1781475.0,https://realting.com/uploads/bigSlider/e2a/7dbad419f6d15828db7587b5d2afe.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1713325
"5 room apartment 300 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,6.0,5.0,,300 m²,,2086026.0,https://realting.com/uploads/bigSlider/47b/e28de2ff8e1dc34fda04cde4c9ed3.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588874
"3 room apartment 196 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,196 m²,,2412981.0,https://realting.com/uploads/bigSlider/cb7/d90cc9165ab0934529d8fb526d1b5.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634438
"3 room apartment  in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2022.0,,,4.0,3.0,2.0,,204 m²,1734615.0,https://realting.com/uploads/bigSlider/1b6/528637b3a058f.webp,https://realting.com/property-for-sale/turkey/realty-group/1568272
"5 room apartment 260 m² in Bitez, Turkey",Turkey,"Bitez, Aegean Region, Bodrum, Turkey",,,,,5.0,,260 m²,,2024947.0,https://realting.com/uploads/bigSlider/75c/db38e421c6529.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634249
"5 room apartment 230 m² in Postane Mahallesi, Turkey",Turkey,"Marmara Region, Postane Mahallesi, Turkey",,3.0,3.0,5.0,,,230 m²,,1615976.0,https://realting.com/uploads/bigSlider/119/5c6ce863b33a3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540903
"5 room apartment 300 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,6.0,5.0,,300 m²,,2086026.0,https://realting.com/uploads/bigSlider/a2f/4c0186c8646edf5719db0678b8e68.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588872
"Apartment  in Akarca, Turkey",Turkey,"Akarca, Central Anatolia Region, Turkey",2024.0,,,,,,,,1058668.0,https://realting.com/uploads/bigSlider/3fb/b0dfb87f59710cccd513f415b8bf3.webp,https://realting.com/property-for-sale/turkey/stay-property/1638396
"3 room apartment 117 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,117 m²,,1288010.0,https://realting.com/uploads/bigSlider/436/d37390d39883b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634578
"5 room apartment 202 m² in Yaylali, Turkey",Turkey,"Yaylali, Mediterranean Region, Alanya, Turkey",2023.0,,,5.0,,1.0,202 m²,,1032582.0,https://realting.com/uploads/bigSlider/5c4/8dca56916f9947906aea990edb427.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721365
"Apartment  in Akarca, Turkey",Turkey,"Akarca, Central Anatolia Region, Turkey",2024.0,,,,,,,,315209.0,https://realting.com/uploads/bigSlider/59c/384b9d463f2b1c4840be1eaf05d3c.webp,https://realting.com/property-for-sale/turkey/stay-property/1638005
"4 room apartment 230 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2023.0,,,4.0,,1.0,230 m²,,1844517.0,https://realting.com/uploads/bigSlider/e2a/7dbad419f6d15828db7587b5d2afe.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1713326
"2 room apartment 97 m² in Antalya, Turkey",Turkey,"Mediterranean Region, Antalya, Turkey",2024.0,,,3.0,2.0,2.0,97 m²,78 m²,315209.0,https://realting.com/uploads/bigSlider/cbf/46153fb43c03a98d3cf890baac303.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1730249
"3 room apartment 360 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,3.0,2.0,360 m²,,2161000.0,https://realting.com/uploads/bigSlider/916/5a3cb61b94c53.webp,https://realting.com/property-for-sale/turkey/trem-global/1273053
"3 room apartment 195 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,195 m²,,1043451.0,https://realting.com/uploads/bigSlider/bdf/e5cf282ab0013b39f880d8d1b239f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634410
"4 room apartment 217 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,4.0,3.0,217 m²,,1122202.0,https://realting.com/uploads/bigSlider/f4c/c0b79aca0681f.webp,https://realting.com/property-for-sale/turkey/trem-global/1272546
"5 room apartment 422 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2023.0,,,5.0,,1.0,422 m²,,1956471.0,https://realting.com/uploads/bigSlider/6a3/5f39cfd0f833752a5a070ae27772c.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1716807
"7 room apartment 296 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2023.0,,,7.0,,1.0,296 m²,,1415180.0,https://realting.com/uploads/bigSlider/d50/87b5e865ff0e551b50d2ebb049c0f.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1713301
"5 room apartment 210 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,5.0,1.0,5.0,,,210 m²,,1105493.0,https://realting.com/uploads/bigSlider/e00/139dbb0a4f177.webp,https://realting.com/property-for-sale/turkey/zera-homes/1604768
"3 room apartment 237 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,4.0,3.0,,237 m²,,2086144.0,https://realting.com/uploads/bigSlider/db1/04babb75c6f177dbf274c6043c246.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588928
"5 room apartment 576 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,5.0,,576 m²,,2342330.0,https://realting.com/uploads/bigSlider/f8f/1f091d70cfa5c70a05d0503afded8.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634503
"3 room apartment 201 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,3.0,2.0,201 m²,,1904500.0,https://realting.com/uploads/bigSlider/445/3a8e97854b78b.webp,https://realting.com/property-for-sale/turkey/trem-global/1272591
"Apartment 270 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,,,270 m²,,1521699.0,https://realting.com/uploads/bigSlider/955/9e83689cdcd42a5b3a85331a85d9c.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634521
"3 room apartment 97 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,3.0,,,97 m²,,2142075.0,https://realting.com/uploads/bigSlider/1bc/9644db6623527.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541438
"8 room apartment 600 m² in Kazandere, Turkey",Turkey,"Kazandere, Marmara Region, Servetiye Cami Mahallesi, Basiskele, Turkey",,2.0,,9.0,8.0,,600 m²,,1903068.0,https://realting.com/uploads/bigSlider/74c/5807778bec50895a4cbfe48c0e429.webp,https://realting.com/property-for-sale/turkey/tranio/1752612
"2 room apartment 171 m² in Bakirkoey, Turkey",Turkey,"Bakirkoey, Marmara Region, Turkey",,17.0,,3.0,2.0,,171 m²,,957109.0,https://realting.com/uploads/bigSlider/f6a/c030a7ca19d63.webp,https://realting.com/property-for-sale/turkey/tranio/1648274
"5 room apartment 242 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,5.0,,,242 m²,,1850927.0,https://realting.com/uploads/bigSlider/a56/4c227917c3c4f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540929
"3 room apartment 105 m² in Avsallar, Turkey",Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",,1.0,1.0,3.0,,,105 m²,,328085.0,https://realting.com/uploads/bigSlider/e12/0a28cadb8ad7d.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1576311
"5 room apartment 300 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,6.0,5.0,,300 m²,,2086026.0,https://realting.com/uploads/bigSlider/f39/42465b2ced01c4f0c9420b1d6bcdc.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588868
"3 room apartment 110 m² in Karakocali, Turkey",Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",2015.0,,2.0,3.0,,2.0,110 m²,,302166.0,https://realting.com/uploads/bigSlider/312/d4d1c8f8a5debe09896be85b476ea.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1746588
"3 room apartment 103 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,4.0,4.0,3.0,,,103 m²,,352348.0,https://realting.com/uploads/bigSlider/f1c/2b2b52c44c5a7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1143334
"3 room apartment 120 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",,12.0,11.0,3.0,,,120 m²,,285182.0,https://realting.com/uploads/bigSlider/4cb/376244c4d4eab.webp,https://realting.com/property-for-sale/turkey/zera-homes/1650078
"4 room apartment 248 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,,4.0,3.0,248 m²,,2278126.0,https://realting.com/uploads/bigSlider/cc3/58ecca3640f0f.webp,https://realting.com/property-for-sale/turkey/trem-global/1272991
"3 room apartment 242 m² in Fatih, Turkey",Turkey,"Fatih, Marmara Region, Turkey",2021.0,3.0,,4.0,3.0,2.0,242 m²,175 m²,2086902.0,https://realting.com/uploads/bigSlider/bfa/a2832bcc13287186a627a2a456cf9.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1732066
"6 room apartment 460 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2023.0,,,6.0,,1.0,460 m²,,2173856.0,https://realting.com/uploads/bigSlider/6a3/5f39cfd0f833752a5a070ae27772c.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1716808
"2 room apartment 242 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,2.0,,242 m²,,2064077.0,https://realting.com/uploads/bigSlider/492/04bcb646b5b5b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634101
"7 room apartment 84 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,7.0,,84 m²,,2155379.0,https://realting.com/uploads/bigSlider/ccc/c1397b3239833.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633921
"3 room apartment 192 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,4.0,3.0,,192 m²,,1993449.0,https://realting.com/uploads/bigSlider/8fe/7c66582ab3bb0dda24cf49640278d.webp,https://realting.com/property-for-sale/turkey/mercury-group/1575402
"4 room apartment 255 m² in Bitez, Turkey",Turkey,"Bitez, Aegean Region, Bodrum, Turkey",,,,,4.0,,255 m²,,1832561.0,https://realting.com/uploads/bigSlider/912/38c73c4c2f46f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634133
"Apartment  in Kumkoey, Turkey",Turkey,"Kumkoey, Mediterranean Region, Manavgat, Turkey",2025.0,,,,,,,,1836909.0,https://realting.com/uploads/bigSlider/46e/73eb5cb70985bdf90705b17593804.webp,https://realting.com/property-for-sale/turkey/stay-property/1687532
"2 room apartment 114 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,2.0,,114 m²,,353493.0,https://realting.com/uploads/bigSlider/61e/d625965d57626b728ea94d6df6325.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633967
"6 room apartment 290 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,6.0,,290 m²,,1042432.0,https://realting.com/uploads/bigSlider/361/362609e83b9bb.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634582
"6 room apartment 403 m² in Ueskuedar, Turkey",Turkey,"Ueskuedar, Marmara Region, Turkey",2023.0,,,6.0,,1.0,403 m²,,1798866.0,https://realting.com/uploads/bigSlider/8c5/bd6cf3e5481a53bc24cfbbcba796b.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1713270
"3 room apartment 70 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,9.0,4.0,3.0,,,70 m²,,351247.0,https://realting.com/uploads/bigSlider/c71/b431670a7d865.webp,https://realting.com/property-for-sale/turkey/zera-homes/1594745
"4 room apartment 216 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,4.0,,,216 m²,,1972847.0,https://realting.com/uploads/bigSlider/e7f/221d070289ecb.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540922
"4 room apartment 404 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,4.0,,404 m²,,1640175.0,https://realting.com/uploads/bigSlider/0fe/ce84406909a17d20505531ef2c3ac.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634093
"3 room apartment 103 m² in Yalova merkez, Turkey",Turkey,"Marmara Region, Yalova merkez, Turkey",2023.0,,,3.0,,1.0,103 m²,,288036.0,https://realting.com/uploads/bigSlider/9a5/923169358cdb680d66eb6f9eb4a14.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1716854
"3 room apartment 162 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,162 m²,,379338.0,https://realting.com/uploads/bigSlider/cc3/a5643e11b5d51.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634115
"Apartment  in Akarca, Turkey",Turkey,"Akarca, Central Anatolia Region, Turkey",2026.0,,,,,,,,317383.0,https://realting.com/uploads/bigSlider/6da/d8fe42a0c59171388e246fba84bca.webp,https://realting.com/property-for-sale/turkey/stay-property/1732297
"1 room apartment 74 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2024.0,34.0,,2.0,1.0,1.0,74 m²,53 m²,352165.0,https://realting.com/uploads/bigSlider/02b/884ad6aa02146a7138e207f08b458.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1727897
"Apartment  in Akarca, Turkey",Turkey,"Akarca, Central Anatolia Region, Turkey",2023.0,,,,,,,,317383.0,https://realting.com/uploads/bigSlider/b00/2b23bc02563d1c9f52ddc1b925e49.webp,https://realting.com/property-for-sale/turkey/stay-property/1638449
"6 room apartment 825 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,6.0,,,825 m²,,1740966.0,https://realting.com/uploads/bigSlider/419/c38bb61cf4743.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537243
"3 room apartment 181 m² in Ayazaga Mahallesi, Turkey",Turkey,"Marmara Region, Ayazaga Mahallesi, Turkey",2023.0,20.0,,4.0,3.0,2.0,181 m²,145 m²,1516265.0,https://realting.com/uploads/bigSlider/b39/9c34940e898bba80cb3cf7b75ccef.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1730749
"2 room apartment 117 m² in Antalya, Turkey",Turkey,"Mediterranean Region, Antalya, Turkey",,,,3.0,2.0,,117 m²,,328481.0,https://realting.com/uploads/bigSlider/651/f3ecd3f1a4b191412e02213a591c4.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588966
"5 room apartment 291 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",,,,,5.0,2.0,291 m²,,1358660.0,https://realting.com/uploads/bigSlider/85b/ff8b0eee5dd33c085ffe3412afa8d.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1664895
"4 room apartment 222 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",,5.0,,5.0,4.0,,222 m²,,1785059.0,https://realting.com/uploads/bigSlider/681/68d64358c0558146da4e865009d18.webp,https://realting.com/property-for-sale/turkey/tranio/1505780
"4 room apartment 313 m² in Bayrakli, Turkey",Turkey,"Bayrakli, Aegean Region, Turkey",2023.0,,,5.0,4.0,3.0,313 m²,197 m²,1679328.0,https://realting.com/uploads/bigSlider/6e4/6ffbfaac3a12e345ab47e3b5b9689.webp,https://realting.com/property-for-sale/turkey/startkey-vizyon-gayrimenkul/1698125
"Apartment 55 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,,,55 m²,,341295.0,https://realting.com/uploads/bigSlider/271/9b3c3c0964a7b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634004
"3 room apartment 90 m² in Ciplakli, Turkey",Turkey,"Ciplakli, Mediterranean Region, Alanya, Turkey",,4.0,2.0,3.0,,,90 m²,,308855.0,https://realting.com/uploads/bigSlider/4bb/7530e05e316e1.webp,https://realting.com/property-for-sale/turkey/zera-homes/1535516
"4 room apartment 187 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,4.0,3.0,187 m²,,990000.0,https://realting.com/uploads/bigSlider/f28/eae3939c2420f.webp,https://realting.com/property-for-sale/turkey/trem-global/1273399
"3 room apartment 183 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,183 m²,,372472.0,https://realting.com/uploads/bigSlider/761/4e5351879c60f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634058
"3 room apartment 193 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,3.0,,193 m²,,2033643.0,https://realting.com/uploads/bigSlider/64f/4fa0881b7280bc56988be5289c2e3.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634225
"3 room apartment 194 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,3.0,,,194 m²,,1834099.0,https://realting.com/uploads/bigSlider/e7f/221d070289ecb.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540921
"2 room apartment 147 m² in Maslak Mahallesi, Turkey",Turkey,"Marmara Region, Maslak Mahallesi, Turkey",2025.0,41.0,,3.0,2.0,2.0,147 m²,100 m²,1711912.0,https://realting.com/uploads/bigSlider/b81/47a116ef7237682a62a20be6c3f8c.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1728651
"3 room apartment 110 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,6.0,6.0,3.0,,,110 m²,,331789.0,https://realting.com/uploads/bigSlider/1dc/41c8b5d0acd67.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542349
"3 room apartment 71 m² in Yesilkoey, Turkey",Turkey,"Yesilkoey, Mediterranean Region, Antalya, Turkey",2024.0,7.0,,4.0,3.0,,71 m²,,350000.0,https://realting.com/uploads/bigSlider/30d/75397a4ffcd4c421b3e17a7ec3b95.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1687113
"5 room apartment 220 m² in Tuerkler, Turkey",Turkey,"Tuerkler, Mediterranean Region, Alanya, Turkey",2023.0,,,5.0,,1.0,220 m²,,262493.0,https://realting.com/uploads/bigSlider/480/44807f8bb2fdd9ea23b93f3afeafe.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757962
"Penthouse 3 bedrooms 140 m² in Okurcalar, Turkey",Turkey,"Okurcalar, Mediterranean Region, Alanya, Turkey",2023.0,,,4.0,3.0,3.0,140 m²,121 m²,303253.0,https://realting.com/uploads/bigSlider/09a/e98111514408c53a331c0e5054749.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1729951
"3 room apartment 120 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,3.0,,,120 m²,,325968.0,https://realting.com/uploads/bigSlider/f37/914c28cf48b13.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539382
"3 room apartment 105 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",2024.0,5.0,4.0,3.0,,,105 m²,53 m²,266297.0,https://realting.com/uploads/bigSlider/7aa/ea92f6636e4257b7b350cad406520.webp,https://realting.com/property-for-sale/turkey/rpt/1690069
"Multilevel apartments 3 bedrooms 280 m² in Zeytinburnu, Turkey",Turkey,"Zeytinburnu, Marmara Region, Turkey",2024.0,,,4.0,3.0,3.0,280 m²,,2200000.0,https://realting.com/uploads/bigSlider/8f2/547200c158b32a58d5478102b5adb.webp,https://realting.com/property-for-sale/turkey/realty-group/1688440
"4 room apartment 321 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,4.0,4.0,321 m²,,2705000.0,https://realting.com/uploads/bigSlider/a54/cb6f6968d4807.webp,https://realting.com/property-for-sale/turkey/trem-global/1272533
"4 room apartment 256 m² in Bahcelievler Mahallesi, Turkey",Turkey,"Bahcelievler Mahallesi, Marmara Region, Turkey",,,,,4.0,,256 m²,,1744520.0,https://realting.com/uploads/bigSlider/e72/136f307cec169e44b5b42f28d9d73.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634193
"4 room apartment 285 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",,10.0,10.0,4.0,,,285 m²,,2132656.0,https://realting.com/uploads/bigSlider/d9d/9343664659949.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538953
"5 room apartment 384 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,5.0,3.0,384 m²,,2595000.0,https://realting.com/uploads/bigSlider/4b4/871acaddcc233.webp,https://realting.com/property-for-sale/turkey/trem-global/1272576
"1 room apartment 150 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,45.0,35.0,2.0,1.0,,150 m²,,2248854.0,https://realting.com/uploads/bigSlider/360/08e2ccdb59695d5f0e490ba4785ba.webp,https://realting.com/property-for-sale/turkey/mercury-group/1526052
"2 room apartment 92 m² in Karakocali, Turkey",Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",2025.0,11.0,2.0,2.0,,1.0,92 m²,50 m²,295101.0,https://realting.com/uploads/bigSlider/198/6f828bb0a5aeccf20cec706fb010d.webp,https://realting.com/property-for-sale/turkey/rpt/1745562
"2 room apartment 110 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",2022.0,4.0,1.0,3.0,2.0,2.0,110 m²,,285319.0,https://realting.com/uploads/bigSlider/ccc/055f37a2f11730b844d8d70eea7e3.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751226
